sample_id,sequence,length,task_role,is_main_23,is_aux_45,label_pIC50,label_ic50_uM,sample_weight,weight_len,weight_quality,source_count,is_from_merged_backbone,contains_merged,high_confidence_flag,conflict_flag,tier_23,dedup_strategy,label_source_mode,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,record_count_total,row_count_after_filter
MAIN_0364,PPP,3,main,True,False,4.106793246940152,78.2,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,78.2,78.2,78.2,78.2,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001718 || 9172 || biopep_ace_000430,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9172,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || AHTPDB: ID 4572; 4848; 5486 BioPepDB: ID biopep01082 BIOPEP-UWM database of sensory peptides and amino acids: ID 6 ChEBI: ID 73647 ChemSpider: ID 388670 KEGG: ID C01843 PubChem: CID 439587 SATPdb: ID satpdb11296 ZINC: ID ZINC04095727,2,2
AUX_0202,HQIYP,5,aux,False,True,3.958607314841775,110.0,0.4,0.5,0.8,3,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,71.5,110.0,110.0,103.58333333333331,1.5384615384615383,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000027 || 2645 || mbpdb_ace_000221 || MBPDB_P05814_HQIYP_208-212 || 2429 || 6025 || 6312 || 6850,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2645 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",6,6
AUX_0089,PRVF,4,aux,False,True,3.958607314841775,110.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,110.0,110.0,110.0,110.0,1.0,,,,ahtpdb_clean_um_standardized,6970,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
AUX_0192,GPSMR,5,aux,False,True,3.556737012541305,277.5,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,277.5,277.5,277.5,277.5,1.0,,,,ferm_strict_core_standardized || ahtpdb_clean_um_standardized,fermfoodb_ace_000409 || FMDB1030 || 1016,Fungi (Mushroom (P.Cystidiosus)),"singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Novel angiotensin I-converting enzyme inhibitory peptides derived from an edible mushroom, Pleurotus cystidiosus O.K. Miller identified by LC-MS/MS || Ace inhibitory assay kit || small || exact_molar_value || not_converted: ic50_type不是mass_unit || ACE inhibitory assay kit (ACE kit-WST, Dojindo Lab || SEC, RP-HPLC, LC-MS/MS",2,2
MAIN_0047,GL,2,main,True,False,2.6020599913279625,2500.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,2500.0,20000.0,2500.0,2500.0,8.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000221 | ace_merged_000222 | ace_merged_000223 || 1425 | 6585 | 7599 || biopep_ace_000203 || 7599 || 6585,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7599,source_count=2; spread_ratio=8.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1425; 1686; 3009; 3039; 3311; 3487; 3804; 3838; 3926; 4421; 4510; 4659; 6585 BindingDB: ID 50188492 BIOPEP database of bioactive peptides: ID 8561 BIOPEP database of sensory peptides and amino acids: ID 162 BitterDB: ID 834 BRENDA: Ligand Gly-Leu ChEBI: ID 73514 ChEMBL: ID CHEMBL56119 ChemIDplus: ID 000869192 ChemSpider: ID 83812 EROP-Moscow: ID E01830 Human Metabolome Database (HMDB): ID HMDB00759 KEGG: ID C02155 Metabolomics Workbench: ID 71592 MMDB: ID 4018.2 PubChem: ID 1548899 ZINC: ID ZINC01529368 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,5,3
AUX_0064,LNPA,4,aux,False,True,3.505845405981557,312.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,312.0,312.0,312.0,312.0,1.0,,,,ahtpdb_clean_um_standardized,5288 || 5785,Cereals (Maize (Zea mays)),small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,2,2
AUX_0111,TTMP,4,aux,False,True,4.292429823902063,51.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,51.0,51.0,51.0,51.0,1.0,,,,mbpdb_core_standardized,mbpdb_ace_000305 || MBPDB_P02662_TTMP_209-212,10.1128/AEM.00096-07,Casein Fermentate of Lactobacillus animalisDPC6134 Contains a Range of Novel Propeptide Angiotensin-Converting Enzyme Inhibitors || Bos taurus || Alpha-S1-casein,1,1
AUX_0244,LKYAT,5,aux,False,True,7.045757490560675,0.09,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,0.09,0.09,0.09,0.09,1.0,,,,biopep_core_standardized,biopep_ace_000553 || 9736,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9736,BIOPEP-UWM,1,1
AUX_0290,RIGLF,5,aux,False,True,3.9355420107730814,116.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,116.0,116.0,116.0,116.0,1.0,,,,ahtpdb_clean_um_standardized,3739,Fungi (Agaricus bisporus),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || ACE inhibitory assay kit (ACE kit-WST, Dojindo Lab || SEC, RP-HPLC, LC-MS/MS",1,1
MAIN_0081,LW,2,main,True,False,4.627087997029894,23.6,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,4.4,20000.0,23.6,23.6,4545.454545454545,,,,merged_short23_tiered_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000426 | ace_merged_000427 | ace_merged_000428 | ace_merged_000429 | ace_merged_000430 | ace_merged_000431 | ace_merged_000432 | ace_merged_000433 | ace_merged_000434 | ace_merged_000435 | ace_merged_000436 | ace_merged_000437 | ace_merged_000438 | ace_merged_000439 | ace_merged_000440 | ace_merged_000441 | ace_merged_000442 || 1086 | 1378 | 1385 | 1445 | 1469 | 1860 | 2043 | 2079 | 2105 | 2150 | 5162 | 6161 | 6273 | 6373 | FMDB1986 | FMDB1993 | MBPDB_P02662_LW_213-214 || mbpdb_ace_000310 || MBPDB_P02662_LW_213-214 || fermfoodb_ace_000759 | fermfoodb_ace_000766 || FMDB1986 | FMDB1993 || 1086 || 1860 || 2043 || 5162 || 6161 || 6273 || 6373,"1) 10.1080/1475636031000138723, 2) 10.1080/00021369.1987.10868415 || 12358510 || Fish (Salmon) || Wakame || Egg proteins || Fish (Salmon (Oncorhynchus keta)) || Wakame (Undaria pinnatifida) || Casein","source_count=3; spread_ratio=4545.4545 || multi-source evidence but conflicting IC50 range || AHTPDB | FermFooDb | MBPDB || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1986 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1993 || 1) Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo, 2) Angiotensin I-Converting Enzyme Inhibitory Activity of the C-Terminal Hexapeptide of αs1- Casein || Bos taurus || Alpha-S1-casein || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Spectrophotometric assay using HHL as substate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Cushman and Cheung (1971) || RP-HPLC, LC-MS || GFC, RP-HPLC, HIC",27,10
AUX_0006,AHSY,4,aux,False,True,4.935542010773082,11.6,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,11.6,11.6,11.6,11.6,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000145 || 3770 || 1057 || 5274 || 5726 || 6477,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3770 || Cuttlefish (Muscle of cuttlefish) || Cuttlefish (Sepia officinalis),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Nakamura et al. (1995) || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",5,5
AUX_0030,GAGP,4,aux,False,True,4.005155150446602,98.82,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,98.82,98.82,98.82,98.82,1.0,,,,biopep_core_standardized,biopep_ace_000413 || 9144,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9144,BIOPEP-UWM,1,1
MAIN_0172,AWW,3,main,True,False,5.0996328713435295,7.95,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,6.5,9.4,7.95,7.95,1.446153846153846,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000904 | ace_merged_000905 || 10563 | 1983 || biopep_ace_000709 || 10563 || 1983,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10563 || Soybean proteins,source_count=2; spread_ratio=1.4462 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || CAS: Registry No 59005-79-7 ChEBI: ID 158595 ChemSpider: ID 57529071 EPA CompTox: ID DTXSID90852075 EROP-Moscow: ID E24868 Metabolomics Workbench: ID 79413 PubChem: CID 71443245 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,4,3
MAIN_0452,YAP,3,main,True,False,4.831656518944989,14.7347740668,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,14.7347740668,14.7347740668,14.7347740668,14.7347740668,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002039 || 3710,Cuttlefish skin gelatin,"only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Nakamura et al. (1995) || GFC, RP-HPLC",2,2
MAIN_0450,WYS,3,main,True,False,3.3010299956639813,500.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,500.0,500.0,500.0,500.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002037 || 5091,Casein β-lg f,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971),2,2
MAIN_0210,GKP,3,main,True,False,3.453457336521869,352.0,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,352.0,20000.0,352.0,352.0,56.81818181818182,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001024 | ace_merged_001025 | ace_merged_001026 | ace_merged_001027 | ace_merged_001028 | ace_merged_001029 | ace_merged_001030 | ace_merged_001031 | ace_merged_001032 | ace_merged_001033 || 1587 | 1663 | 2252 | 2578 | 2852 | 3506 | 5207 | 5564 | 5946 | 6425 || biopep_ace_000109 || 3506 || 1663 || 2252 || 2578 || 2852 || 5207 || 5564 || 5946 || 6425,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3506 || Microglobulin || Milk derived || Cheese whey protein || Synthesized || Beta microglobulin || Milk (cheese whey) || Whey protein,"source_count=2; spread_ratio=56.8182 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1587, 1663, 2252, 2578, 2852, 3924, 4073, 4797, 5207, 5564, 5589, 5946, 6425, 6863 BindingDB: ID 50049795 BIOPEP-UWM Virtual database: ID 137 ChEMBL: ID CHEMBL3322008 ChemSpider: ID 58113011 EROP-Moscow: ID E09244 FeptideDB: ID 3506 PlantPepDB: ID PPepDB_2909 PubChem: CID 53308269 SATPdb: ID satpdb15034 ZINC: ID ZINC000039817963 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Enzymatic Hydrolysis of milk proteins || Yamamoto et al. || RP-HPLC, GF || GFC, RP-HPLC, HIC",19,10
AUX_0240,LKISQ,5,aux,False,True,4.9730583720409705,10.64,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,10.64,10.64,10.64,10.64,1.0,,,,biopep_core_standardized,biopep_ace_000552 || 9735,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9735,BIOPEP-UWM,1,1
MAIN_0101,QN,2,main,True,False,4.050609993355087,89.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,89.0,89.0,89.0,89.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000525 || 3642,Milk (Fermented Milk),only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Holmquist et al. (1979) || RP-HPLC,2,2
MAIN_0090,NF,2,main,True,False,4.334419008982047,46.3,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,46.3,20000.0,46.3,46.3,431.9654427645789,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000487 | ace_merged_000488 | ace_merged_000489 | ace_merged_000490 | ace_merged_000491 | ace_merged_000492 || 1384 | 1814 | 2658 | 5167 | 5745 | 6669 || 1814 || 2658 || 5167 || 5745 || 6669,Garlic || Garlic (Allium sativum L) || Garlic (Allium sativum),"source_count=1; spread_ratio=431.9654 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, RP-HPLC || RP-HPLC, FAB-MS || GFC, IEC, RP-HPLC",11,6
AUX_0194,GSAGY,5,aux,False,True,3.0222763947111524,950.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,950.0,950.0,950.0,950.0,1.0,,,,biopep_core_standardized,biopep_ace_000389 || 9095,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9095,BIOPEP-UWM,1,1
MAIN_0459,YNK,3,main,True,False,3.903089986991944,125.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,125.0,125.0,125.0,125.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002055 || 6642,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
MAIN_0468,YVP,3,main,True,False,3.6989700043360174,200.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,200.0,200.0,200.0,200.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_002074 | ace_merged_002075 | ace_merged_002076 | ace_merged_002077 || 2255 | 5269 | 6034 | 6621 || 2255 || 5269 || 6034 || 6621,Milk derived || Milk (human casein),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),8,5
AUX_0328,VVVPP,5,aux,False,True,3.546070407942272,284.4,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,284.4,284.4,284.4,284.4,1.0,,,,ahtpdb_clean_um_standardized,2474,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0079,LP,2,main,True,False,3.928854709548917,117.8,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,117.8,117.8,117.8,117.8,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000423 || 10092 || biopep_ace_000648,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10092,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || AHTPDB: ID 4061 BindingDB: ID 50169151 BioPepDB: ID biopep00845 BIOPEP-UWM database of bioactive peptides: ID 3180 BIOPEP-UWM database of sensory peptides and amino acids: ID 528 BRENDA: Ligand Leu-Pro ChEBI: ID 73580 ChEMBL: ID CHEMBL189210 ChemIDplus: ID 006403356 ChemSpider: ID 72971 EPA CompTox: ID DTXSID30214012 EPA DSSTox: ID DTXCID30136503 EROP-Moscow: ID E02539 FeptideDB: ID 3180 J-GLOBAL: ID 200907029039792069 Nikkaji: ID J151.043F PubChem: ID 11893568 SATPdb: ID satpdb26580 SureChEMBL: ID SCHEMBL3052903 ZINC: ID ZINC04556774,2,2
MAIN_0319,LQQ,3,main,True,False,4.0,100.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,100.0,100.0,100.0,100.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001558 | ace_merged_001559 | ace_merged_001560 | ace_merged_001561 || 3714 | 5235 | 5812 | 6476 || biopep_ace_000144 || 3714 || 5235 || 5812 || 6476,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3714 || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",8,5
AUX_0311,VAWKL,5,aux,False,True,4.495257363728312,31.97,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,31.62,31.97,31.97,31.85333333333333,1.0110689437065148,,,,ahtpdb_clean_um_standardized,2404 || 5342 || 6201,Fish (Skipjack tuna (Katsuwonus pelamis-Indonesian dried salted fish)),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC, UF",3,3
MAIN_0144,YK,2,main,True,False,3.214670164989233,610.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,610.0,610.0,610.0,610.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000785 || 6683,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
MAIN_0137,WW,2,main,True,False,4.167491087293763,68.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,68.0,68.0,68.0,68.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000764 || 10561 || biopep_ace_000707,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10561,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BindingDB: ID 50188479 BIOPEP-UWM database of bioactive peptides: ID 8686 BIOPEP-UWM database of sensory peptides and amino acids: ID 342 BitterDB: ID 832 BRENDA: Ligand Trp-Trp ChEBI: ID 74876 ChEMBL: ID CHEMBL286852 ChemIDplus: ID 020696600 ChemSpider: ID 79994 EROP-Moscow: ID E10612 PubChem: ID 88656 ZINC: ID ZINC01557161,2,2
MAIN_0028,FA,2,main,True,False,3.31238187042823,487.1,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,487.1,487.1,487.1,487.1,1.0,,,,merged_short23_tiered_standardized || mbpdb_core_standardized,ace_merged_000130 || MBPDB_P02666_FA_67-68 || mbpdb_ace_000231,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,2,2
AUX_0184,FFVAP,5,aux,False,True,5.221848749616356,6.0,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,6.0,503.51,6.0,88.91833333333334,83.91833333333334,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000323 || MBPDB_P02662_FFVAP_38-42 || 2505 || 5313 || 5845 || 6416 || 6856,"1) 10.1080/00021369.1985.10866901, 2) 10.3168/jds.2019-17976 || Milk (bovine casein) || Casein || Human (Synthetic peptide of Human beta casein)","1) Angiotensin I-Converting Enzyme Inhibitor Derived from an Enzymatic Hydrolysate of Casein II Isolation and Bradykinin-potentiating Activity on the Uterus and the Ileum of Rats, 2) Characterization of casein-derived peptide bioactivity: Differential effects on angiotensin-converting enzyme inhibition and cytokine and nitric oxide production || Bos taurus || Alpha-S1-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",6,6
AUX_0144,YKYY,4,aux,False,True,4.192464971931146,64.2,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,64.2,64.2,64.2,64.2,1.0,,,,ahtpdb_clean_um_standardized,1027 || 1851 || 2660 || 2907 || 5305 || 6274 || 6680,Wakame (Undaria pinnatifida) || Wakame || Seaweed Wakame,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC || IEC, GFC, RP-HPLC || RP-HPLC, FAB-MS || GFC, IEC, RP-HPLC",7,7
MAIN_0093,NP,2,main,True,False,2.638272163982407,2300.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,2300.0,20000.0,2300.0,2300.0,8.695652173913043,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000496 | ace_merged_000497 | ace_merged_000498 || 1397 | 5168 | 6166 || 5168 || 6166,Fish (Sardine (Sardina pilchardus fermented sauce)),"source_count=1; spread_ratio=8.6957 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",5,3
AUX_0234,LALPP,5,aux,False,True,3.1023729087095586,790.0,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,290.0,794.33,790.0,690.866,2.7390689655172413,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000206 || MBPDB_P05814_LALPP_161-165 || 2520 || 5327 || 6012 || 6837,10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Synthetic peptide of Human beta casein),"Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",5,5
AUX_0215,INYWL,5,aux,False,True,4.958607314841775,11.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,11.0,11.0,11.0,11.0,1.0,,,,ahtpdb_clean_um_standardized,1306,Whey (Whole whey protein),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, UF",1,1
AUX_0223,ITTNP,5,aux,False,True,3.260427655549908,549.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,549.0,549.0,549.0,549.0,1.0,,,,ahtpdb_clean_um_standardized,2017 || 2509 || 2702 || 2902 || 5714 || 6558,Pork skeletal muscle proteins || Porcine skeletal muscle || Porcine || Porcine myosin,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC || Cushman and Cheung (1971), Yamamoto and others || HPLC, FAB-MS",6,6
MAIN_0243,IEP,3,main,True,False,5.236572006437063,5.8,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,1.6,20000.0,5.8,5.8,12500.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001161 | ace_merged_001162 | ace_merged_001163 | ace_merged_001164 || 1525 | 2196 | 6748 | 7859 || biopep_ace_000261 || 7859 || 6748,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7859,source_count=2; spread_ratio=12500.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,6,3
MAIN_0135,WT,2,main,True,False,3.199282921717615,632.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,632.0,632.0,632.0,632.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000760 | ace_merged_000761 || 10991 | 6932 || biopep_ace_000776 || 10991 || 6932,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10991 || Chemically Synthesized,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 6932 BIOPEP-UWM database of bioactive peptides: ID 8685 BRENDA: Ligand WT ChEBI: ID 141450 EROP-Moscow: ID E10414 FooDB: ID FDB11209 HMDB: ID HMDB0029093 J-GLOBAL: ID 200907084709713930 Metabolomics Workbench: ID 79012 Nikkaji: ID J934.697J PMhub: ID MS000241751 PubChem: CID 54499874 SATPdb: ID satpdb23763 SureChEMBL: ID SCHEMBL8525833 UniChem: ID 26688599 Wikidata: Q106026404 ZINC: ID ZINC000040439754 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,4,3
