sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
LY,2,main,True,False,44.0,4.356547323513812,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,4,22,False,False,Tier D,6.8,20000.0,44.0,44.0,2941.176470588236,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/1475636031000138723 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3381 || Fish (Sardine) || Egg proteins || Rapeseed proteins || Rapeseed protein || Fish (Sardine (Sardina pilchardus muscle)) || Fish (Sardine muscle),"source_count=3; spread_ratio=2941.1765 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || ACToR: ID 968-21-8 AHTPDB: ID 1096, 1173, 1354, 1358, 1361, 1408, 1976, 2958, 3053, 3055, 3178, 3387, 3520, 3856, 3993, 4099, 4717, 5163, 5546, 5613, 5773, 6174, 6365 BindingDB: ID 50348865 BioPepDB: ID biopep00936 BIOPEP-UWM database of bioactive peptides: ID 7872 BIOPEP-UWM database of sensory peptides and amino acids: ID 482 BRENDA: Ligand Leu-Tyr ChEBI: ID 73591 ChEMBL: ID CHEMBL56099 ChemIDplus: ID 968-21-8 ChemSpider: ID 63589 CTD: ID 968-21-8 eChemPortal: ID 968-21-8 EROP-Moscow: ID E01336 J-GLOBAL: ID 200907084889987250 Metabolights: ID MTBLC73591 Nikkaji: ID J80.048A PubChem: CID 70410 SATPdb: ID satpdb19431 SureChEMBL: ID SCHEMBL2474675 ZINC: ID ZINC000001708202 || BIOPEP-UWM || Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo || Bos taurus || Lactotransferrin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || Cushman and Cheung (1971), Majumder & Wu (2009) || LC-MS/MS || Holmquist et al. (1979) || GPC, RP-HPLC || RP-HPLC || Cushman and Cheung (1971)",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000443 | ace_merged_000444 | ace_merged_000445 | ace_merged_000446 | ace_merged_000447 | ace_merged_000448 | ace_merged_000449 | ace_merged_000450 | ace_merged_000451 | ace_merged_000452 | ace_merged_000453 | ace_merged_000454 | ace_merged_000455 || 1096 | 1354 | 1358 | 1361 | 1408 | 1976 | 2958 | 3381 | 5163 | 5546 | 6174 | 6365 | MBPDB_P24627_LY_337-338 || biopep_ace_000075 || 3381 || mbpdb_ace_000016 || MBPDB_P24627_LY_337-338 || 1096 || 1976 || 2958 || 5163 || 5546 || 6174 || 6365,10
FFL,3,main,True,False,37.0,4.431798275933005,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,9,False,False,Tier C,37.0,20000.0,37.0,37.0,540.5405405405405,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Soybean || Soybean (Soy bioactive),"source_count=1; spread_ratio=540.5405 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC || IEC, GF, HPLC || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000951 | ace_merged_000952 | ace_merged_000953 | ace_merged_000954 | ace_merged_000955 || 1563 | 1845 | 2668 | 5117 | 6546 || 1845 || 2668 || 5117 || 6546,5
GKP,3,main,True,False,352.0,3.453457336521869,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,19,False,False,Tier D,352.0,20000.0,352.0,352.0,56.81818181818182,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3506 || Microglobulin || Milk derived || Cheese whey protein || Synthesized || Beta microglobulin || Milk (cheese whey) || Whey protein,"source_count=2; spread_ratio=56.8182 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1587, 1663, 2252, 2578, 2852, 3924, 4073, 4797, 5207, 5564, 5589, 5946, 6425, 6863 BindingDB: ID 50049795 BIOPEP-UWM Virtual database: ID 137 ChEMBL: ID CHEMBL3322008 ChemSpider: ID 58113011 EROP-Moscow: ID E09244 FeptideDB: ID 3506 PlantPepDB: ID PPepDB_2909 PubChem: CID 53308269 SATPdb: ID satpdb15034 ZINC: ID ZINC000039817963 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Enzymatic Hydrolysis of milk proteins || Yamamoto et al. || RP-HPLC, GF || GFC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001024 | ace_merged_001025 | ace_merged_001026 | ace_merged_001027 | ace_merged_001028 | ace_merged_001029 | ace_merged_001030 | ace_merged_001031 | ace_merged_001032 | ace_merged_001033 || 1587 | 1663 | 2252 | 2578 | 2852 | 3506 | 5207 | 5564 | 5946 | 6425 || biopep_ace_000109 || 3506 || 1663 || 2252 || 2578 || 2852 || 5207 || 5564 || 5946 || 6425,10
KF,2,main,True,False,28.3,4.548213564475709,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,12,False,False,Tier D,28.3,20000.0,28.3,28.3,706.7137809187279,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7692 || Synthesized || Wakame (Undaria pinnatifida),"source_count=2; spread_ratio=706.7138 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || ACToR: ID 6235-35-4 AHTPDB: ID 1447; 1456; 2673; 2774; 2850; 3010; 3040; 3269; 3318; 3433; 3507; 3966; 4737; 5158; 5424; 6259; 6678; 6875 BindingDB: ID 50049726 BioPepDB: ID biopep00670 BIOPEP-UWM database of bioactive peptides: ID 8248; 8249; 8809 BIOPEP-UWM database of sensory peptides and amino acids: ID 56 BRENDA: Ligand Lys-Phe ChEBI: ID 73605 ChEMBL: ID CHEMBL3321994 ChemIdPlus: ID 6235-35-4 ChemSpider: ID 133442 EROP-Moscow: ID E10439 J-Global: ID 200907094343429899 Metabolights: ID MTBLC73605 Nikkaji: ID J231.730C PubChem: CID 151410 SATPdb: ID satpdb29026 SureChEMBL: ID SCHEMBL1374146 ZINC: ID ZINC02522657 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000375 | ace_merged_000376 | ace_merged_000377 | ace_merged_000378 | ace_merged_000379 | ace_merged_000380 | ace_merged_000381 || 1447 | 1456 | 2850 | 5158 | 6259 | 6678 | 7692 || biopep_ace_000232 || 7692 || 2850 || 5158 || 6259 || 6678,6
MG,2,main,True,False,4800.0,2.318758762624413,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.95,1.0,0.95,3,5,False,False,Tier B,4800.0,20000.0,4800.0,4800.0,4.166666666666667,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7609,"source_count=2; spread_ratio=4.1667 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 52671 AHTPDB: ID 1484, 3242, 3424, 3521, 3812, 3996, 4411, 4518, 4683, 6595 BindingDB: ID 50407420 BIOPEP-UWM database of bioactive peptides: ID 8828 BRENDA: Ligand Met-Gly CAS: Registry No 14486-03-4 ChEBI: ID 73611 ChEMBL: ID CHEMBL90972 ChemSpider: ID 5361044 DFBP: ID DFBPACEI1620 ECHA: ID 103-102-4; 238-487-9 EPA DSSTox: ID DTXSID401020087 FEMA: ID 4692 JECFA: ID 2122 J-GLOBAL: ID 200907025171488012 Metabolights: ID MTBLC73611 Metabolomics Workbench: ID 78903 Nikkaji: ID J81.776G PubChem: CID 6992930 SATPdb: ID satpdb10047 SureChEMBL: ID 538055 UniChem: ID 405165 UNII: ID T872MM2E20 Wikidata: ID Q27141928 ZINC: ID ZINC000001593212 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000467 | ace_merged_000468 | ace_merged_000469 || 1484 | 6595 | 7609 || biopep_ace_000213 || 7609 || 6595,3
YL,2,main,True,False,122.0,3.913640169325252,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,15,False,False,Tier D,82.0,20000.0,122.0,122.0,243.90243902439025,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1515/bchm3.1996.377.4.259 || Fish (Sardine) || Whey protein (Beta Lactoglobulin) || Fish (Sardine (Sardina pilchardus muscle)) || Alpha-lactalbumin and Beta Lactoglobulin,"source_count=2; spread_ratio=243.9024 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Synthetic Peptides Corresponding to α-Lactalbumin and β-Lactoglobulin Sequences with Angiotensin-l-Converting Enzyme Inhibitory Activity || Bos taurus || Alpha-S1-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || LC-MS || Cushman and Cheung (1971) || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000786 | ace_merged_000787 | ace_merged_000788 | ace_merged_000789 | ace_merged_000790 | ace_merged_000791 | ace_merged_000792 | ace_merged_000793 | ace_merged_000794 || 1097 | 1316 | 1362 | 1389 | 1409 | 5184 | 6175 | 6465 | MBPDB_P02662_YL_106-107_109-110 || mbpdb_ace_000301 || MBPDB_P02662_YL_106-107_109-110 || 1097 || 1316 || 5184 || 6175 || 6465,7
LSA,3,main,True,False,7.81,5.1073489661227,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,6,False,False,Tier C,7.81,7.81,7.81,7.81,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Sesame || Sesame (Sesamum indicum),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || SEC, RPC || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001590 | ace_merged_001591 | ace_merged_001592 || 1879 | 5237 | 6186 || 1879 || 5237 || 6186,4
PFP,3,main,True,False,144.4,3.84043280676638,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,1.0,1.0,1.0,5,8,False,False,Tier A,144.0,144.4,144.4,144.4,1.0027777777777778,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.chroma.2004.05.022 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9565 || Milk-Cheese (Sheep milk and cheeses proteins),source_count=4; spread_ratio=1.0028 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 2276; 4315; 4570; 4827; 5484 BioPepDB: ID biopep01041 BIOPEP-UWM database of sensory peptide and amino acids: ID 69 BRENDA: Ligand Pro-Phe-Pro ChemSpider: ID 9849616 MBPDB: Peptide PFP PubChem: CID 11674887 SATPdb: ID satpdb10031 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1628 || BIOPEP-UWM || Identification of ACE-inhibitory peptides in different Spanish cheeses by tandem mass spectrometry || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || spectrophotometric assay using HHL as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || HPLC-MS/MS,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001691 | ace_merged_001692 | ace_merged_001693 | ace_merged_001694 || 4315 | 9565 | FMDB1628 | MBPDB_P02666_PFP_76-78_125-127_219-221 || biopep_ace_000527 || 9565 || mbpdb_ace_000172 || MBPDB_P02666_PFP_76-78_125-127_219-221 || fermfoodb_ace_000705 || FMDB1628 || 4315,5
LR,2,main,True,False,158.0,3.801342913045578,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,158.0,158.0,158.0,158.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9213,"only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 2842, 9478, 10360 BRENDA: Ligand Leu-Arg ChEBI: ID 73528 ChemIDplus: ID 026607158 ChemSpider: ID 134773 EROP-Moscow: ID E01608 PubChem: CID 152914 ZINC: ID ZINC02124468",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000425 || 9213 || biopep_ace_000459,2
GEF,3,main,True,False,13.0,4.886056647693163,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,13.0,13.0,13.0,13.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10702,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 163669 DFBP: ID DFBPACEI1972 Metabolomics Workbench: ID 81989 PubChem: CID 145455621,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001002 || 10702 || biopep_ace_000732,2
IYK,3,main,True,False,177.0,3.752026733638193,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,177.0,177.0,177.0,177.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001378 || 6643,2
QGP,3,main,True,False,149.5,3.825358807339552,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,149.5,149.5,149.5,149.5,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9146,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChemSpider: ID 5731211 EPA CompTox: ID DTXSID00428624 EPA DSSTox: ID DTXCID30379458 PubChem: CID 7408538,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001737 || 9146 || biopep_ace_000415,2
MY,2,main,True,False,193.0,3.714442690992226,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,13,False,False,Tier D,193.0,20000.0,193.0,193.0,103.62694300518136,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3388 || Fish (Sardine) || Fish (Sardine (Sardina pilchardus muscle)) || Fish (Sardine muscle),"source_count=2; spread_ratio=103.6269 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1095, 1357, 2792, 3997, 4726, 5166, 5615, 6173, 6372 BIOPEP-UWM database of bioactive peptides: ID 8090; 8838 BRENDA: Ligand Met-Tyr-OH CAS: Registry No 13589-04-3 ChEBI: ID 73615 ChemSpider: ID 5373137 EPA CompTox: ID DTXSID10874592 EROP-Moscow: ID E01332 J-GLOBAL: ID 200907099510465373 Metabolomics Workbench: ID 78914 Nikkaji: ID J81.650G PubChem: CID 7009558 SATPdb: ID satpdb13539 SureChEMBL: ID SCHEMBL7609995 Wikidata: ID Q27141932 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || Cushman and Cheung (1971) || RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000480 | ace_merged_000481 | ace_merged_000482 | ace_merged_000483 | ace_merged_000484 | ace_merged_000485 | ace_merged_000486 || 1095 | 1357 | 2792 | 3388 | 5166 | 6173 | 6372 || biopep_ace_000082 || 3388 || 1095 || 2792 || 5166 || 6173 || 6372,7
DFY,3,main,True,False,44.35,4.353106375832255,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,44.35,44.35,44.35,44.35,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9696,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChemSpider: ID 8313825 PubChem: CID 10138313,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000911 || 9696 || biopep_ace_000535,2
IIP,3,main,True,False,45.4,4.342944147142896,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,3,False,False,Tier C,10.0,80.8,45.4,45.4,8.08,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Sweet-potato protein isolate,"source_count=1; spread_ratio=8.0800 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Absorption Chromatography, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001187 | ace_merged_001188 || 1232 | 2094 || 1232,2
LAY,3,main,True,False,3.9,5.4089353929735005,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,10,False,False,Tier D,3.9,20000.0,3.9,3.9,5128.205128205128,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3558 || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=5128.2051 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001406 | ace_merged_001407 | ace_merged_001408 | ace_merged_001409 | ace_merged_001410 | ace_merged_001411 || 1539 | 1643 | 3558 | 5227 | 5807 | 6471 || biopep_ace_000140 || 3558 || 5227 || 5807 || 6471,5
GPP,3,main,True,False,23.2212593023,4.634114231918285,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,7,False,False,Tier C,23.1,20000.0,23.2212593023,23.2212593023,865.8008658008657,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Cereals (Buckwheat),"source_count=1; spread_ratio=865.8009 || single-source evidence with usable IC50 || AHTPDB || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || Cushman and Cheung (1971) || IEC, GFC, RP-HPLC || GFC, IEC, RP-HPLC || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001063 | ace_merged_001064 | ace_merged_001065 | ace_merged_001066 || 1566 | 1819 | 5684 | 6723 || 1819 || 5684 || 6723,4
LPK,3,main,True,False,6540.0,2.184422251675733,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,2,False,False,Tier C,6540.0,6540.0,6540.0,6540.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10553,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 159465 Metabolomics Workbench: ID 83347 PubChem: CID 145456506,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001520 || 10553 || biopep_ace_000700,2
AY,2,main,True,False,40.0,4.3979400086720375,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,5,27,False,False,Tier D,14.2,20000.0,40.0,40.0,1408.4507042253522,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1080/1475636031000138723 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3563 || 19994857 || Soybean || Cereals (Corn Gluten meal) || Soybean Sauce || Cereals (Corn gluten meal) || Cereals (Corn (Zea mays)) || Cereals (Maize (Zea mays)) || Soybean (Glycine max - Fermented soybean seasoning) || Alpha-zein,"source_count=4; spread_ratio=1408.4507 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 1127, 1268, 1365, 1414, 1500, 1877, 1889, 2650, 2686, 2744, 2977, 3004, 3072, 3175, 3211, 3469, 3757, 3787, 3894, 4068, 4444, 4493, 4670, 5138, 5583, 5719, 5782, 6208, 6472 AODB: ID AOPE0711 BindingDB: ID 50188523 BIOPEP-UWM database of bioactive peptide: ID 7866; 8765 BRENDA: Ligand Ala-Tyr CAS: Registry No 3061-88-9 ChEBI: ID 73395 ChEMBL: ID CHEMBL94016 Chemspider: ID 83903 DFBP: ID DFBPACEI0616, DFBPANHY0455, DFBPANHY0656, DFBPANHY0945, DFBPANOX0047, DFBPANOX0775, DFBPMUFU0141 ECHA: ID 221-305-7 EPA CompTox: ID DTXSID00184677 EROP-Moscow: ID E04098 FermFooDB: ID FMDB844, FMDB1996 FooDB: ID FDB111756 HMDB: ID HMDB0028699 J-GLOBAL: ID 200907058047799951 Metabolights: ID MTBLC73395 Metabolomics Workbench: ID 78674 Nikkaji: ID J80.626I NMRShiftDB: ID 60023645 PepLife: ID 1196 PlantPepDB: ID PPepDB_240 PubChem: CID 92946 Sabio-RK: ID 23225, 25527 SATPdb: ID satpdb10146 SureChEMBL: ID SCHEMBL2493049 ZINC: ID ZINC000002390894 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB844 || BIOPEP-UWM || Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo || Bos taurus || Lactotransferrin || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE color kit conatining p-hydroxybenzoylglycyl-L-histidyl-L-leucine as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RPC, LC-MS/MS || Cushman and Cheung (1971) || UF, SEC, RPC, LC/MS || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || NMR, LC-MS, GPC || HPLC-ESI-MS || GFC, RP-HPLC || RP-HPLC || ACE color kit (Fujirebio Corp., Tokyo, Japan), Ka || RP-HPLC, TLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000061 | ace_merged_000062 | ace_merged_000063 | ace_merged_000064 | ace_merged_000065 | ace_merged_000066 | ace_merged_000067 | ace_merged_000068 | ace_merged_000069 | ace_merged_000070 | ace_merged_000071 | ace_merged_000072 | ace_merged_000073 | ace_merged_000074 | ace_merged_000075 || 1268 | 1365 | 1414 | 1500 | 1877 | 1889 | 2650 | 3563 | 5138 | 5719 | 5782 | 6208 | 6472 | FMDB844 | MBPDB_P24627_AY_184-185 || biopep_ace_000141 || 3563 || mbpdb_ace_000029 || MBPDB_P24627_AY_184-185 || fermfoodb_ace_000249 || FMDB844 || 1268 || 1877 || 1889 || 2650 || 5138 || 5719 || 5782 || 6208 || 6472,13
GPL,3,main,True,False,2.65,5.576754126063192,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.85,1.0,0.85,2,20,False,False,Tier C,2.55,20000.0,2.65,2.65,7843.137254901962,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Alaska pollack (Theragra chalcogramma)) || Bovine skin gelatin || Fish skin || Gelatin hydrolysate,"source_count=1; spread_ratio=7843.1373 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, and RP-HPLC || GFC, IEC, RP-HPLC || SEC, RP-HPLC || He et al. || GF, IEC, RP-HPLC || RP-HPLC || HPLC || GFC, IEC, RP-HPLC, UF",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001044 | ace_merged_001045 | ace_merged_001046 | ace_merged_001047 | ace_merged_001048 | ace_merged_001049 | ace_merged_001050 | ace_merged_001051 | ace_merged_001052 | ace_merged_001053 | ace_merged_001054 || 1108 | 1543 | 1546 | 2015 | 2757 | 2963 | 4629 | 5073 | 5209 | 5575 | 6516 || 1108 || 2015 || 2757 || 2963 || 4629 || 5073 || 5209 || 5575 || 6516,10
GPV,3,main,True,False,4.7,5.327902142064282,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_3,0.8,1.0,0.8,3,7,False,False,Tier D,4.67,20000.0,4.7,4.7,4282.655246252677,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7545 || Bovine skin gelatin,"source_count=2; spread_ratio=4282.6552 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1544, 2016, 3415, 3931, 6529 BioPepDB: ID biopep00399 BIOPEP-UWM database of bioactive peptides: ID 9116 ChemSpider: ID 9600603 EROP-Moscow: ID E09151 J-GLOBAL: ID 200907053695031951 Nikkaji: ID J1.553.335H PubChem: CID 11425727 SATPdb: ID satpdb26608 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001068 | ace_merged_001069 | ace_merged_001070 | ace_merged_001071 || 1544 | 2016 | 6529 | 7545 || biopep_ace_000168 || 7545 || 2016 || 6529,4
