sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
WSR,3,main,True,False,300.12,3.5227050622218727,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,300.12,300.12,300.12,300.12,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10586,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 164834 Metabolomics Workbench: ID 86157 PubChem: CID 145458481,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002033 || 10586 || biopep_ace_000725,2
KDERF,5,aux,False,True,848.0,3.0716041477432863,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,4,False,False,,431.15,848.0,848.0,743.7875,1.966832888785805,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1002/elps.200700324 || Milk (Ovine milk proteins) || Milk (Ovine milk product),"Identification of novel angiotensin-converting enzyme-inhibitory peptides from ovine milk proteins by CE-MS and chromatographic techniques || Ovis aries || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || UF, FPLC, RP-HPLC, IT-MS (CE-MS)",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000054 || MBPDB_P02669_KDERF_34-38 || 1004 || 2494 || 6614,4
VAV,3,main,True,False,260.0,3.5850266520291822,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,8,False,False,Tier B,260.0,260.0,260.0,260.0,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || Milk (human casein),source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981),merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001837 | ace_merged_001838 | ace_merged_001839 | ace_merged_001840 || 5255 | 6052 | 6622 | MBPDB_P07498_VAV_175-177 || mbpdb_ace_000046 || MBPDB_P07498_VAV_175-177 || 5255 || 6052 || 6622,5
LRY,3,main,True,False,10.0,5.0,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,4,False,False,Tier C,5.1,20000.0,10.0,10.0,3921.568627450981,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,source_count=1; spread_ratio=3921.5686 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001587 | ace_merged_001588 | ace_merged_001589 || 1648 | 2055 | 6636 || 6636,2
GLY,3,main,True,False,10004.455,1.999806564892784,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,2,3,False,False,Tier D,8.91,20000.0,10004.455,10004.455,2244.668911335578,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9033,"source_count=2; spread_ratio=2244.6689 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1548, 2682 BIOPEP-UWM database of bioactive peptides: ID 2739 BIOPEP-UWM database of sensory peptides and amino acids: ID 479 Brenda: Ligand Gly-Leu-Tyr ChEMBL: ID CHEMBL55636 ChemIDplus: ID 004306245 ChemSpider: ID 87417 EROP-Moscow: ID E09275 J-GLOBAL: ID 200907057286269771 Nikkaji: ID J151.045B PubChem: CID 6992403 SATPdb: ID satpdb12559 SureChEMBL: ID SCHEMBL10520794 ZINC: ID ZINC000001575534 || BIOPEP-UWM",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001037 | ace_merged_001038 || 1548 | 9033 || biopep_ace_000331 || 9033,2
QIGLF,5,aux,False,True,75.0,4.1249387366083,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,75.0,75.0,75.0,75.0,1.0,,ahtpdb_clean_um_standardized,,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || LC-MS, HPLC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,4472,1
GD,2,main,True,False,9200.0,2.036212172654445,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,5,False,False,Tier B,9200.0,20000.0,9200.0,9200.0,2.1739130434782608,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7620,"source_count=2; spread_ratio=2.1739 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1476, 1693, 3059, 3092, 3096, 3252, 3823, 3915, 4400, 4529, 4657, 6607 BindingDB: ID 50188493 BIOPEP-UWM database of bioactive peptides: ID 7620 CAS: Registry No 4685-12-5 ChEBI: ID 73804 ChEMBL: ID CHEMBL91392 ChemSpider: ID 87881 DFBP: ID DFBPACEI1629 ECHA: 225-140-1 EROP-Moscow: ID E10390 FooDB: ID FDB111876 HMDB: ID HMDB0028837 J-GLOBAL: ID 200907049288254043 Metabolomics Workbench: ID 78799 Nikkaji: ID J149.619K PlantPepDB: ID PPepDB_51 PubChem: CID 97363 SATPdb: ID satpdb27666 SureChEMBL: ID SCHEMBL3207709 UniChem: ID 546586 Wikidata: ID Q27144120 ZINC: ID ZINC000001708196 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000188 | ace_merged_000189 | ace_merged_000190 || 1476 | 6607 | 7620 || biopep_ace_000224 || 7620 || 6607,3
IPAGV,5,aux,False,True,93.0,4.031517051446065,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,93.0,93.0,93.0,93.0,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9938,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000608 || 9938,1
IAQ,3,main,True,False,10017.335,1.9992478022947804,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,2,3,False,False,Tier D,34.67,20000.0,10017.335,10017.335,576.8676088837611,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9043,source_count=2; spread_ratio=576.8676 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1572 BiopepDB: ID biopep00486 SATPdb: ID satpdb13679 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001154 | ace_merged_001155 || 1572 | 9043 || biopep_ace_000341 || 9043,2
LLMPK,5,aux,False,True,686.2,3.1635492862798453,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,686.2,686.2,686.2,686.2,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9220,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000466 || 9220,1
WLP,3,main,True,False,200.0,3.6989700043360174,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,2,3,False,False,Tier E,0.0,400.0,200.0,200.0,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Synthesized,spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM || AHTPDB: ID 2836 BIOPEP-UWM database of bioactive peptides: ID 10229 EROP-Moscow: ID E10374 SATPdb: ID satpdb25845 || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002027 | ace_merged_002028 || 10232 | 2836 || 2836,2
GAW,3,main,True,False,240.0,3.619788758288394,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,4,False,False,Tier B,240.0,240.0,240.0,240.0,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.idairyj.2006.07.004 || Casein (Αs1-casein f),source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Purification of angiotensin I-converting enzyme inhibitory peptides and antihypertensive effect of milk produced by protease-facilitated lactic fermentation || Bos taurus || Alpha-S1-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001000 | ace_merged_001001 || 5133 | MBPDB_P02662_GAW_177-179 || mbpdb_ace_000319 || MBPDB_P02662_GAW_177-179 || 5133,3
VKAGE,5,aux,False,True,141.56,3.849059446034522,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,141.56,141.56,141.56,141.56,1.0,,ahtpdb_clean_um_standardized,Sweet-potato tuber trypsin inhibitor,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || TrypsinSepharose-4B AC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,1252,1
YE,2,main,True,False,10315.45,1.9865118216652329,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,2,3,False,False,Tier D,630.9,20000.0,10315.45,10315.45,31.700744967506736,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9078,source_count=2; spread_ratio=31.7007 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1417 BioPepDB: ID biopep01551 BIOPEP-UWM database of bioactive peptides: ID 8934 BRENDA: Ligand Tyr-Glu ChEBI: ID 74883 ChEMBL: ID CHEMBL1221519 ChemSpider: ID 5373208 J-GLOBAL: ID 200907003942622430 Metabolights: ID MTBLC74883 Nikkaji: ID J150.478I PubChem: CID 7009628 SDBS: ID SDBS-9381 SureChEMBL: ID SCHEMBL1374181 ZINC: ID ZINC02384847 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000770 | ace_merged_000771 || 1417 | 9078 || biopep_ace_000375 || 9078,2
MKY,3,main,True,False,10003.65,1.999841511436509,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,3,False,False,Tier C,7.3,20000.0,10003.65,10003.65,2739.72602739726,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,source_count=1; spread_ratio=2739.7260 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001656 | ace_merged_001657 || 1647 | 6637 || 6637,2
LYP,3,main,True,False,6.6,5.180456064458132,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,8,False,False,Tier D,6.6,20000.0,6.6,6.6,3030.3030303030305,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7550 || Synthesized || Cereals (Finnish),"source_count=2; spread_ratio=3030.3030 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001626 | ace_merged_001627 | ace_merged_001628 | ace_merged_001629 | ace_merged_001630 || 1522 | 2180 | 5069 | 6536 | 7550 || biopep_ace_000173 || 7550 || 5069 || 6536,4
PRY,3,main,True,False,2.5,5.6020599913279625,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,5,False,False,Tier D,2.5,20000.0,2.5,2.5,8000.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3536 || Sake and sake lees,"source_count=2; spread_ratio=8000.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1595, 5619, 6453, BRENDA: Ligand Pro-Arg-Tyr ChEBI: ID 162094 DFBP: ID DFBPACEI0578; DFBPRENI0038; DFBPMUFU0337 EROP-Moscow: ID E09263 Metabolomics Workbench: ID 84694 PlantPepDB: ID PPepDB_3835 PubChem: CID 145457395 SATPdb: ID satpdb22905 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001723 | ace_merged_001724 | ace_merged_001725 || 1595 | 3536 | 6453 || biopep_ace_000125 || 3536 || 6453,3
NCW,3,main,True,False,35.5,4.449771646944906,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,35.5,35.5,35.5,35.5,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9427,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || PubChem: CID 71472369,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001677 || 9427 || biopep_ace_000512,2
FA,2,main,True,False,487.1,3.31238187042823,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,487.1,487.1,487.1,487.1,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000130 || MBPDB_P02666_FA_67-68 || mbpdb_ace_000231,2
GG,2,main,True,False,13600.0,1.866461091629782,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,6,False,False,Tier B,7200.0,20000.0,13600.0,13600.0,2.7777777777777777,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7616,"source_count=2; spread_ratio=2.7778 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1371, 1475, 2995, 3014, 3036, 3044, 3069, 3126, 3129, 3248, 3313, ahtpdb_3557, 3819, 3919, 4404, 4525, 4703, 6602 BindingDB: ID 50169222 BioCyc: ID GLYCYLGLYCINE BIOPEP-UWM database of bioactive peptides: ID 8783 CAS: Registry No 556-50-3 ChEBI ID 17201 ChEMBL: ID CHEMBL292467 Chemspider: ID 10690 DFBP: ID DFBPACEI1353 ECHA: ID 209-127-8 EPA CompTox: ID DTXSID90862194 EROP-Moscow: ID E10389 FooDB: ID FDB028413 Golm Metabolome Database: ID 33903968-DDB2-47F2-9B6C-7C232D1962DA HMDB: ID HMDB0011733 KEGG: ID C02037 J-GLOBAL: ID 200907052080333889 KNApSAcK: ID C00053264 MeSH: Terms Diglycine, Glycyl Glycine, Glycyl-Glycine, Glycylglycine Metabolomics Workbench: ID 71575 Milk Composition Database: ID BMDB11733 NIAID: ID 018854 Nikkaji: ID J2.659J NMRShiftDB: ID 10016979 PubChem: CID 11163 Sabio-RK: ID 255572362 SATPdb: ID satpdb12484 UNII: ID 10525P22U0 Wikidata: ID Q10634568 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000206 | ace_merged_000207 | ace_merged_000208 | ace_merged_000209 || 1371 | 1475 | 6602 | 7616 || biopep_ace_000220 || 7616 || 6602,3
WIQP,4,aux,False,True,14.2,4.847711655616943,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.48,0.6,0.8,2,2,False,False,,14.2,14.2,14.2,14.2,1.0,,biopep_core_standardized || mbpdb_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10098 || 10.1016/j.foodchem.2015.04.130,BIOPEP-UWM || Peptide identification and angiotensin converting enzyme (ACE) inhibitory activity in prolyl endoproteinase digests of bovine αs-casein || Bos taurus || Alpha-S2-casein,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000650 || 10098 || mbpdb_ace_000260 || MBPDB_P02663_WIQP_208-211,2
FRVW,4,aux,False,True,18.34,4.736600668665998,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,18.34,18.34,18.34,18.34,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10122,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000655 || 10122,1
PGR,3,main,True,False,500.0,3.3010299956639813,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,1,2,False,False,Tier E,0.0,1000.0,500.0,500.0,,,merged_short23_tiered_standardized,,"spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM || AHTPDB: ID 2715, 4575, 4857, 5489, 6122 ChEBI: ID 162299 DFBP: ID DFBPACEI1252 EROP-Moscow: ID E25889 Metabolomics Workbench: ID 84797 PubChem: CID 145457469 SATPdb: ID satpdb13562 UniChem: ID 176705980 Wikidata: ID Q106028030",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001697 | ace_merged_001698 || 10904 | 6122,1
WHHTF,5,aux,False,True,24.1,4.617982957425132,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,24.1,24.1,24.1,24.1,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2391,1
IPAVF,5,aux,False,True,9.404520344070178,5.026663349739938,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,2,False,False,,9.09,9.719040688140357,9.404520344070178,9.404520344070178,1.0692013958350228,,mbpdb_core_standardized || ferm_strict_core_standardized,10.1021/acs.jafc.9b06237,Structure-Based Identification and Design of Angiotensin Converting Enzyme-Inhibitory Peptides from Whey Proteins || Bos taurus || Beta-lactoglobulin || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ANGIOTENSIN I-CONVERTING ENZYME (ACE) INHIBITORY PEPTIDES FROM WHEY FERMENTED BY LACTOBACILLUS SPECIES || Spectrophotometric assay using HHL as substate,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000074 || MBPDB_P02754_IPAVF_94-98 || fermfoodb_ace_000816 || FMDB2043,2
RINKK,5,aux,False,True,18.32898715781416,4.736861533069729,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,3,3,False,False,,18.32,18.34,18.32898715781416,18.32966238593805,1.0010917030567683,,biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9244 || 10.1016/j.idairyj.2007.02.009 || 25829629,BIOPEP-UWM || ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL as substate,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000479 || 9244 || mbpdb_ace_000118 || MBPDB_P02666_RINKK_40-44 || fermfoodb_ace_000212 || FMDB796,3
GAGP,4,aux,False,True,98.82,4.005155150446602,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,98.82,98.82,98.82,98.82,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9144,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000413 || 9144,1
GYK,3,main,True,False,160.0,3.795880017344075,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,160.0,160.0,160.0,160.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001108 || 6633,2
RADFY,5,aux,False,True,1350.0,2.869666231504994,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,1350.0,1350.0,1350.0,1350.0,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9813,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000584 || 9813,1
HIR,3,main,True,False,953.0,3.020907099361674,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,4,9,False,False,Tier D,953.0,20000.0,953.0,953.0,20.98635886673662,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.3168/jds.S0022-0302(04)70013-2 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3463 || Milk derived || Synthetic,"source_count=3; spread_ratio=20.9864 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || BIOPEP-UWM || Structural Analysis of a New Anti-Hypertensive Peptide (β-Lactosin B) Isolated from a Commercial Whey Product || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Abubakar et al. || GF, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001123 | ace_merged_001124 | ace_merged_001125 | ace_merged_001126 | ace_merged_001127 || 1534 | 2248 | 3463 | 5130 | MBPDB_P02754_HIR_162-164 || biopep_ace_000105 || 3463 || mbpdb_ace_000095 || MBPDB_P02754_HIR_162-164 || 2248 || 5130,5
PLP,3,main,True,False,430.0,3.3665315444204134,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,1.0,1.0,1.0,4,14,False,False,Tier A,430.0,430.0,430.0,430.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1080/00021369.1989.10869621 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2664 || Milk (Fermented Milk) || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"source_count=3; spread_ratio=1.0000 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1176, 2278, 3016, 3073, 3350, 3366, 4006, 4102, 4455, 4745, 5244, 5616, 5999, 6327, 6824 ChemSpider: ID 10162442 EROP-Moscow: ID E09260, E14608 MBPDB: Peptide PLP PubChem: CID 11989975 SATPdb: ID satpdb17304 || BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Gonzalez-Gonzalez et al || RP-HPLC, LC-MS || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001701 | ace_merged_001702 | ace_merged_001703 | ace_merged_001704 | ace_merged_001705 | ace_merged_001706 | ace_merged_001707 || 2664 | 4455 | 5244 | 5999 | 6327 | 6824 | MBPDB_P05814_PLP_142-144 || biopep_ace_000042 || 2664 || mbpdb_ace_000169 || MBPDB_P05814_PLP_142-144 || 4455 || 5244 || 5999 || 6327 || 6824,8
HPFAQ,5,aux,False,True,465.0,3.332547047110046,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,3,False,False,,465.0,465.0,465.0,465.0,1.0,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.3168/jds.S0022-0302(05)73032-0 || Milk (caprine kefir),"Angiotensin-Converting Enzyme Inhibitory Activity of Peptides Derived from Caprine Kefir || Capra hircus || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC, UF",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000223 || MBPDB_P33048_HPFAQ_65-69 || 5317 || 5940,3
AGS,3,main,True,False,527.9,3.277448337999042,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,8,False,False,Tier B,527.9,527.9,527.9,527.9,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9192 || Cuttlefish (Muscle of cuttlefish) || Cuttlefish (Sepia officinalis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1055, 4749, 5190, 5724 BRENDA: Ligand Ala-Gly-Ser ChEBI: ID 73350 ChemIDplus: ID 85807-50-7 ChemSpider: ID 119047 EPA DSSTox: ID DTXCID10157579 EROP-Moscow: ID E09361 PubChem: CID 135103 SATPdb: ID satpdb23386 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Nakamura et al. (1995) || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000854 | ace_merged_000855 | ace_merged_000856 | ace_merged_000857 || 1055 | 5190 | 5724 | 9192 || biopep_ace_000444 || 9192 || 1055 || 5190 || 5724,5
