sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
YQEP,4,aux,False,True,317.14,3.4987489781441425,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,317.14,317.14,317.14,317.14,1.0,,mbpdb_core_standardized,10.3168/jds.S0022-0302(06)72370-0,Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Ovis aries || Beta-casein,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000111 || MBPDB_P11839_YQEP_206-209,1
YKW,3,main,True,False,13.3,4.876148359032914,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,13.3,13.3,13.3,13.3,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Synthesized,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002050 || 2839,2
DR,2,main,True,False,110.5,3.956637721978871,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,110.5,110.5,110.5,110.5,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10091,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 8769 BRENDA: Ligand Asp-Arg ChEBI: ID 73445 ChEMBL: ID CHEMBL1222329 ChemSpider: ID 17279431 FeptideDB: ID 8769 J-GLOBAL: ID 200907039358420013 Metabolights: ID MTBLC73445 Nikkaji: ID J2.266.679G PubChem: CID 16122509 SureChEMBL: ID SCHEMBL3910834,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000106 || 10091 || biopep_ace_000647,2
TVY,3,main,True,False,15.0,4.823908740944319,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,11,False,False,Tier D,15.0,20000.0,15.0,15.0,1333.3333333333333,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/s0014-5793(02)03576-7 || Milk derived || Milk (bovine casein) || Casein,source_count=2; spread_ratio=1333.3333 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Angiotensin-I-converting enzyme inhibitory peptides from tryptic hydrolysate of bovine αS2-casein || Bos taurus || Alpha-S2-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001810 | ace_merged_001811 | ace_merged_001812 | ace_merged_001813 | ace_merged_001814 | ace_merged_001815 || 1612 | 2250 | 5252 | 5842 | 6508 | MBPDB_P02663_TVY_197-199 || mbpdb_ace_000269 || MBPDB_P02663_TVY_197-199 || 2250 || 5252 || 5842 || 6508,6
WG,2,main,True,False,5900.0,2.229147988357856,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,5,False,False,Tier B,5900.0,20000.0,5900.0,5900.0,3.389830508474576,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7613,"source_count=2; spread_ratio=3.3898 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1485, 3091, 3816, 4051, 4407, 4522, 4695, 6599 BindingDB: ID 50188498 BioPepDB: ID biopep01517 BIOPEP-UWM database of bioactive peptides: ID 8697; 9082 BRENDA: Ligand Trp-Gly ChEBI: ID 74870 ChEMBL: ID CHEMBL327588 ChemSpider: ID 87619 EROP-Moscow: ID E10396 FDA SRS: ID GLE75A3004 J-GLOBAL: ID 200907023317662394 Metabolights: ID MTBLC74870 Nikkaji: ID J149.653K PubChem: CID 97054 SATPdb: ID satpdb11095 SureChEMBL: ID SCHEMBL8699875 ZINC: ID ZINC000002384992 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000738 | ace_merged_000739 | ace_merged_000740 || 1485 | 6599 | 7613 || biopep_ace_000217 || 7613 || 6599,3
ERVL,4,aux,False,True,200.3,3.698319050706424,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,200.3,200.3,200.3,200.3,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,1340,1
GV,2,main,True,False,4600.0,2.337242168318426,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,5,False,False,Tier B,4600.0,20000.0,4600.0,4600.0,4.3478260869565215,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7608,source_count=2; spread_ratio=4.3478 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1429; 1689; 3021; 3026; 3098; 3119; 3140; 3160; 3241; 3333; 3423; 3811; 3837; 3936; 4412; 4517; 4680; 5435; 6170; 6594 BindingDB: ID 50407462 BIOPEP database of bioactive peptides: ID 8786 BIOPEP database of sensory peptides and amino acids: ID 106 BRENDA: Ligand Gly-Val ChEBI: ID 73922 ChEMBL: ID CHEMBL56035 ChemSpider: ID 2006926 Crystallography Open Database (COD): ID 2015750 EROP-Moscow: ID E10385 PubChem: ID 2724807 ZINC: ID ZINC01730674 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000253 | ace_merged_000254 | ace_merged_000255 || 1429 | 6594 | 7608 || biopep_ace_000212 || 7608 || 6594,3
VKAGF,5,aux,False,True,51.65,4.2869296741443605,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,2,False,False,,20.3,83.0,51.65,51.65,4.088669950738916,,ahtpdb_clean_um_standardized,Porcine myosin B,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Katayama et al. 2004 || RP-HPLC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2439 || 2588,2
RPP,3,main,True,False,10000.0,2.0,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,1,2,False,False,Tier E,0.0,20000.0,10000.0,10000.0,,,merged_short23_tiered_standardized,,spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM || ACToR: ID 23815-91-0 AHTPDB: ID 1584 BioPepDB: ID biopep01218 BRENDA: Ligand Arg-Pro-Pro ChemIDplus: ID 023815910 ChemSpider: ID 134551 CTD: ID 23815-91-0 J-GLOBAL: ID 200907087830984354 Nikkaji: ID J523.864A PubChem: CID 152660 SATPdb: ID satpdb25900 SureChEMBL: ID SCHEMBL7272757 UniChem: Compound YCYXHLZRUSJITQ-SRVKXCTJSA-N ZINC: ID ZINC000004899557,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001765 | ace_merged_001766 || 1584 | 9051,1
GH,2,main,True,False,11550.0,1.9374180157718373,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,3,False,False,Tier C,3100.0,20000.0,11550.0,11550.0,6.451612903225806,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,,source_count=1; spread_ratio=6.4516 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000210 | ace_merged_000211 || 1426 | 6587 || 6587,2
WYSL,4,aux,False,True,90.4,4.043831569524636,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.48,0.6,0.8,2,2,False,False,,90.4,90.4,90.4,90.4,1.0,,biopep_core_standardized || mbpdb_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10556 || 10.1021/jf063427j,BIOPEP-UWM || ACE-Inhibitory and Radical-Scavenging Activity of Peptides Derived from β-Lactoglobulin f(19-25) Interactions with Ascorbic Acid || Bos taurus || Beta-lactoglobulin,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000703 || 10556 || mbpdb_ace_000076 || MBPDB_P02754_WYSL_35-38,2
LIWKL,5,aux,False,True,0.47,6.327902142064283,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,3,4,False,False,,0.47,0.47,0.47,0.47,1.0,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9109 || 10.1016/j.foodchem.2011.08.076,BIOPEP-UWM || Antihypertensive effect of a bovine lactoferrin pepsin hydrolysate: Identification of novel active peptides || Bos taurus || Lactotransferrin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006) || RP-HPLC || HPLC,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000397 || 9109 || mbpdb_ace_000020 || MBPDB_P24627_LIWKL_285-289 || 4331 || 5522,4
HQP,3,main,True,False,134.7,3.870632404277015,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,134.7,134.7,134.7,134.7,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001135 || MBPDB_P02666_HQP_160-162_163-165 || mbpdb_ace_000220,2
HQK,3,main,True,False,1910.270743207116,2.718905075711443,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,1910.270743207116,1910.270743207116,1910.270743207116,1910.270743207116,1.0,,merged_short23_tiered_standardized || ferm_strict_core_standardized,12957917,only_one_record_after_merge || single-source evidence with usable IC50 || FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB2075 || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL and furanacryloyl-Phe-Gly-Gly as substate,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001134 || FMDB2075 || fermfoodb_ace_000829,2
RA,2,main,True,False,460.0,3.337242168318426,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,4,False,False,Tier B,460.0,460.0,460.0,460.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7588,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1679; 2999, 3182; 3227; 3531; 3582; 3830; 4018; 4432; 4536; 4678; 6574 BindingDB: ID 50407418 BIOPEP database of bioactive peptides: ID 4005; 8526 BIOPEP database of sensory peptides and amino acids: ID 420 BRENDA: Ligand Arg-Ala ChEBI: ID 73810 ChEMBL: ID CHEMBL328471 ChemSpider: ID 5383289 PubChem: ID 7020333 SATPdb: ID satpdb10016 ZINC: ID ZINC02562523 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000533 | ace_merged_000534 || 6574 | 7588 || biopep_ace_000192 || 7588 || 6574,3
IRPVQ,5,aux,False,True,1.4,5.853871964321762,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,3,False,False,,1.4,1.41,1.4,1.403333333333333,1.0071428571428571,,ahtpdb_clean_um_standardized,Fish (Bonito (Sarda bowel)),"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC, HIC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2307 || 5322 || 5674,3
IKLPP,5,aux,False,True,193.9,3.7124221909212944,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,193.9,193.9,193.9,193.9,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9014,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000314 || 9014,1
KYP,3,main,True,False,363.9,3.4390179444137647,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,363.9,363.9,363.9,363.9,1.0,,merged_short23_tiered_standardized || mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001395 || MBPDB_P02666_KYP_128-130 || mbpdb_ace_000208,2
VFK,3,main,True,False,1029.0,2.987584625237567,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,7,False,False,Tier C,1029.0,20000.0,1029.0,1029.0,19.43634596695821,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Milk derived || Casein β-lg f || Whey protein,"source_count=1; spread_ratio=19.4363 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Vermeirssen et al. || SDS-PAGE, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001857 | ace_merged_001858 | ace_merged_001859 | ace_merged_001860 || 1597 | 2262 | 5129 | 6499 || 2262 || 5129 || 6499,4
TYLGS,5,aux,False,True,1.71,5.767003889607846,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,2,False,False,,0.86,2.56,1.71,1.71,2.976744186046512,,ahtpdb_clean_um_standardized,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2320 || 2865,2
VFKAF,5,aux,False,True,100.1,3.999565922520681,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,100.1,100.1,100.1,100.1,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9209,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000455 || 9209,1
DA,2,main,True,False,3800.0,2.42021640338319,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,4,False,False,Tier B,3800.0,3800.0,3800.0,3800.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7606,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || ACToR: ID 13433-02-8 AHTPDB: ID 1688; 3090; 3095; 3139; 3239; 3470; 3835; 3895; 4413; 4541; 4693; 6592 BindingDB: ID 50169166 BIOPEP-UWM database of bioactive peptides: ID 7606; 9492 BIOPEP-UWM database of sensory peptides and amino acids: ID 230; 350 BRENDA: Ligand Asp-Ala ChEBI: ID 73826 ChEMBL: ID CHEMBL17503 ChemIDplus: ID 3433-02-88 ChemSpider: ID 4590792 EROP-Moscow: ID E01842 J-GLOBAL: ID 200907068654974784 Metabolights: ID MTBLC73826 Nikkaji: ID J81.614K PubChem: CID 5491963 SATPdb: ID satpdb20092 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000081 | ace_merged_000082 || 6592 | 7606 || biopep_ace_000210 || 7606 || 6592,3
MGP,3,main,True,False,51.11,4.291494119044764,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,51.11,51.11,51.11,51.11,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9142,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001644 || 9142 || biopep_ace_000411,2
GGY,3,main,True,False,1.3,5.886056647693163,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,5,False,False,Tier D,1.3,20000.0,1.3,1.3,15384.615384615385,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3515 || Sake and sake lees,source_count=2; spread_ratio=15384.6154 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1137; 1593; 3484; 3920; 4562; 4862; 5476; 5588; 6434 BIOPEP database of sensory peptides and amino acids: ID 36 BRENDA: Ligand Gly-Gly-L-Tyr ChEMBL: ID CHEMBL1221778 ChemSpider: ID 5360628 EROP-Moscow: ID E09243 PubChem: ID 6992498 ZINC: ID ZINC01576190 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001010 | ace_merged_001011 | ace_merged_001012 || 1593 | 3515 | 6434 || biopep_ace_000111 || 3515 || 6434,3
IVVE,4,aux,False,True,315.3,3.5012760292520952,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.48,0.6,0.8,2,3,False,False,,315.3,315.3,315.3,315.3,1.0,,biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3260 || Algae (Chlorella vulgaris),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000053 || 3260 || 1030 || 1861,3
VHIPP,5,aux,False,True,10.0,5.0,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,5,False,False,,10.0,10.0,10.0,10.0,1.0,,biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3525 || Cereals (Maize (Zea mays)) || Cereals (Maize endosperm),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC, UF",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000117 || 3525 || 2361 || 5343 || 5759 || 6443,5
GHF,3,main,True,False,1100.0,2.958607314841775,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,10,False,False,Tier C,1001.0,1100.0,1100.0,1100.0,1.098901098901099,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Fish (Bonito bowel) || Fish (Bonito (Sarda bowel autolysate)),"source_count=1; spread_ratio=1.0989 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Maruyama and Suzuki || HPLC || Cushman and Cheung (1971) || RP-HPLC, IEC || GFC, IEC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001013 | ace_merged_001014 | ace_merged_001015 | ace_merged_001016 | ace_merged_001017 || 2567 | 5096 | 5205 | 5668 | 6624 || 2567 || 5096 || 5205 || 5668 || 6624,6
ALPHA,5,aux,False,True,10.0,5.0,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,7,False,False,,10.0,79.0,10.0,29.714285714285715,7.9,,biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3343 || Fish (Dried Bonito) || Fish (Bonito (Sarda - dried bonito (katsuobusi))) || Fish (Bonito (Sarda bowel)) || Fish (Dried bonito),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC || RP-HPLC, HIC || GFC, IEC, RP-HPLC, HIC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000056 || 3343 || 1067 || 5309 || 5310 || 5659 || 5672 || 6340,7
SLR,3,main,True,False,170.0,3.769551078621726,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,170.0,170.0,170.0,170.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9945,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 158995 EROP-Moscow: ID E24530 PubChem: CID 140059892,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001785 || 9945 || biopep_ace_000614,2
FYPEL,5,aux,False,True,76.46000000000001,4.11656570631699,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,2,2,False,False,,71.3,81.62,76.46000000000001,76.46000000000001,1.144740532959327,,biopep_core_standardized || mbpdb_core_standardized,"https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9178 || 1) 10.1016/j.idairyj.2013.05.008, 2) 10.3390/foods9080991","BIOPEP-UWM || 1) Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000432 || 9178 || mbpdb_ace_000296 || MBPDB_P02662_FYPEL_160-164,2
ALPM,4,aux,False,True,928.0,3.032452023781138,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.48,0.6,0.8,2,6,False,False,,928.0,928.0,928.0,928.0,1.0,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.3168/jds.S0022-0302(04)70013-2 || Whey protein (Beta Lactoglobulin) || Whey product (commercial) || Milk (whey),"Structural Analysis of a New Anti-Hypertensive Peptide (β-Lactosin B) Isolated from a Commercial Whey Product || Bos taurus || Beta-lactoglobulin || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Abubakar et al. || RP-HPLC || Cushman and Cheung (1971) || Spectrophotometric, HPLC, UPLC || FAB-MS, RP-HPLC, GF || GFC, RP-HPLC, HIC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000099 || MBPDB_P02754_ALPM_158-161 || 1320 || 1742 || 2781 || 5277 || 6094,6
VSK,3,main,True,False,13.8,4.860120913598763,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,13.8,13.8,13.8,13.8,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11313,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || CAS: Registry No 16758-36-4 ChEBI: ID CHEBI:166364 ChemSpider ID: 57533524 EPA CompTox: ID DTXSID70776104 Metabolomics Workbench: ID 86967 PubChem: CID 71350297 UniChem: ID 49123576 Wikidata: ID Q82737844,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001984 || 11313 || biopep_ace_000827,2
QVVF,4,aux,False,True,160.0,3.795880017344075,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,160.0,160.0,160.0,160.0,1.0,,ahtpdb_clean_um_standardized,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,6972,1
LGI,3,main,True,False,29.0,4.537602002101044,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,5,False,False,Tier D,28.84,20000.0,29.0,29.0,693.4812760055479,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9061 || Cereals (Buckwheat),"source_count=2; spread_ratio=693.4813 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1623, 2692, 5122 BioPepDB: ID biopep00764 BRENDA: Ligand Leu-Gly-Ile EROP-Moscow: ID E04102 SATPdb: ID satpdb19061 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || GPC, HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001425 | ace_merged_001426 | ace_merged_001427 || 1623 | 5122 | 9061 || biopep_ace_000358 || 9061 || 5122,3
IAP,3,main,True,False,1347.35,2.8705195733014386,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,14,False,False,Tier C,2.7,25120.0,1347.35,1347.35,9303.703703703704,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Cereals (Wheat Gliadin) || Cereals (Wheat gliadin) || Cereals (Wheat gliadin hydrolysate),"source_count=1; spread_ratio=9303.7037 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || IEC, SEC, RP-HPLC || IEC, SECC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001146 | ace_merged_001147 | ace_merged_001148 | ace_merged_001149 | ace_merged_001150 | ace_merged_001151 | ace_merged_001152 | ace_merged_001153 || 1550 | 1626 | 1885 | 2671 | 5119 | 5520 | 5521 | 6722 || 1885 || 2671 || 5119 || 5520 || 5521 || 6722,7
